,age,risk,horizon,capital,equity,mf,cash,goal_preservation,goal_retirement,goal_short_term,goal_wealth
7718,24,0,3,24138,51.0,34.0,15.0,False,True,False,False
7719,20,2,3,30030,75.0,15.0,10.0,False,False,True,False
7720,25,0,6,28778,27.78,50.0,22.22,False,False,True,False
7721,23,0,5,40840,33.68,45.26,21.05,True,False,False,False
7722,26,2,6,11783,65.93,23.08,10.99,False,False,True,False
7723,21,2,4,40733,69.77,18.6,11.63,False,False,True,False
7724,21,0,3,30533,35.79,43.16,21.05,True,False,False,False
7725,26,1,6,30634,78.95,14.47,6.58,False,False,False,True
7726,29,2,3,36084,82.35,12.67,4.98,False,True,False,False
7727,26,1,5,38130,49.0,31.0,20.0,False,False,True,False
7728,24,2,3,24548,74.3,20.73,4.97,False,False,False,False
7729,21,2,3,22296,85.0,10.0,5.0,False,True,False,False
7730,23,2,4,19190,68.18,26.14,5.68,False,False,False,False
7731,31,1,5,22079,74.07,19.75,6.17,False,False,False,True
7732,22,2,5,64135,82.47,9.7,7.82,False,False,False,True
7733,21,2,6,23608,83.22,9.85,6.93,False,True,False,False
7734,24,2,4,15551,71.43,22.62,5.95,True,False,False,False
7735,33,0,3,21623,23.16,55.79,21.05,True,False,False,False
7736,20,1,3,27288,60.0,25.0,15.0,True,False,False,False
7737,31,2,4,18107,62.5,32.29,5.21,False,False,False,False
7738,23,0,5,26228,64.52,24.73,10.75,False,False,False,True
7739,22,1,5,15506,61.86,32.99,5.15,False,False,False,False
7740,27,2,3,14560,85.0,10.0,5.0,False,False,False,True
7741,20,1,3,42498,55.0,25.0,20.0,False,False,True,False
7742,26,0,6,36053,30.53,48.42,21.05,True,False,False,False
7743,24,2,5,26774,67.42,26.97,5.62,False,False,False,False
7744,24,0,3,32416,51.0,34.0,15.0,False,True,False,False
7745,26,2,8,33306,69.0,21.0,10.0,False,False,True,False
7746,29,2,4,24139,75.95,17.72,6.33,False,True,False,False
7747,21,0,3,25103,35.79,43.16,21.05,True,False,False,False
7748,23,2,6,10463,68.18,26.14,5.68,False,False,False,False
7749,18,1,7,21730,55.0,25.0,20.0,False,False,True,False
7750,19,1,5,21325,55.0,25.0,20.0,False,False,True,False
7751,18,1,4,38732,60.0,25.0,15.0,True,False,False,False
7752,29,1,6,26079,75.95,17.72,6.33,False,False,False,True
7753,27,1,5,21528,77.92,15.58,6.49,False,False,False,True
7754,21,1,7,20799,54.0,26.0,20.0,False,False,True,False
7755,25,0,6,8109,50.0,35.0,15.0,False,True,False,False
7756,30,1,5,30240,57.01,38.0,4.99,False,False,False,False
7757,23,2,4,31796,82.58,9.71,7.71,False,False,False,True
7758,28,1,6,24592,47.0,33.0,20.0,False,False,True,False
7759,21,0,8,25642,32.22,45.56,22.22,False,False,True,False
7760,23,0,3,20263,67.0,23.0,10.0,False,False,False,True
7761,24,1,4,26211,71.43,22.62,5.95,False,True,False,False
7762,19,0,5,21612,33.33,44.44,22.22,False,False,True,False
7763,27,1,6,29054,58.77,36.24,5.0,False,False,False,False
7764,26,1,5,20680,78.95,14.47,6.58,False,False,False,True
7765,27,1,6,28722,53.0,32.0,15.0,True,False,False,False
7766,22,1,7,20051,58.0,27.0,15.0,True,False,False,False
7767,24,2,4,28588,82.67,9.73,7.6,False,False,False,True
7768,22,2,3,29492,76.03,19.01,4.97,False,False,False,False
7769,20,2,4,15961,70.59,17.65,11.76,False,False,True,False
7770,25,0,7,37353,31.58,47.37,21.05,True,False,False,False
7771,22,0,6,34577,43.0,47.0,10.0,False,False,False,False
7772,27,0,3,24276,48.0,37.0,15.0,False,True,False,False
7773,26,0,7,19655,64.0,26.0,10.0,False,False,False,True
7774,22,1,4,21810,61.86,32.99,5.15,False,False,False,False
7775,20,0,3,21463,70.0,20.0,10.0,False,False,False,True
7776,18,1,5,25108,83.22,9.79,6.99,False,False,False,True
7777,20,2,5,14219,70.59,17.65,11.76,False,False,True,False
7778,23,1,6,28137,61.22,33.67,5.1,False,False,False,False
7779,20,0,4,24748,36.84,42.11,21.05,True,False,False,False
7780,29,1,6,28168,57.58,37.43,4.99,False,False,False,False
7781,26,1,5,32057,49.0,31.0,20.0,False,False,True,False
7782,27,0,5,36878,61.86,27.84,10.31,False,False,False,True
7783,30,1,8,22903,80.76,14.25,4.99,False,False,False,True
7784,20,1,7,28489,85.0,10.0,5.0,False,False,False,True
7785,25,1,5,16252,70.59,23.53,5.88,False,True,False,False
7786,23,1,4,21544,82.19,10.96,6.85,False,False,False,True
7787,31,0,3,74206,44.0,41.0,15.0,False,True,False,False
7788,25,0,4,15055,27.78,50.0,22.22,False,False,True,False
7789,24,2,5,15939,82.67,9.73,7.6,False,False,False,True
7790,26,0,3,27316,26.67,51.11,22.22,False,False,True,False
7791,21,1,4,10337,54.0,26.0,20.0,False,False,True,False
7792,24,2,4,27238,67.42,21.35,11.24,False,False,True,False
7793,26,1,3,26506,60.81,34.2,4.99,False,False,False,False
7794,19,2,5,25542,75.0,18.75,6.25,True,False,False,False
7795,24,0,6,18748,41.0,49.0,10.0,False,False,False,False
7796,25,2,3,33821,73.43,21.6,4.97,False,False,False,False
7797,24,1,7,23670,62.71,32.3,4.99,False,False,False,False
7798,24,1,3,33018,62.71,32.3,4.99,False,False,False,False
7799,21,0,5,24591,44.0,46.0,10.0,False,False,False,False
7800,32,0,3,13523,43.0,42.0,15.0,False,True,False,False
7801,27,2,5,29107,65.22,23.91,10.87,False,False,True,False
7802,20,1,3,15105,85.0,10.0,5.0,False,False,False,True
7803,22,2,4,27139,68.97,19.54,11.49,False,False,True,False
7804,26,1,5,39752,49.0,31.0,20.0,False,False,True,False
7805,31,2,3,26778,80.54,14.48,4.98,False,True,False,False
7806,26,0,4,17193,49.0,36.0,15.0,False,True,False,False
7807,26,2,3,34393,74.0,21.0,5.0,True,False,False,False
7808,27,2,3,23501,84.16,10.86,4.98,False,True,False,False
7809,27,1,6,23404,48.0,32.0,20.0,False,False,True,False
7810,19,0,3,26834,36.84,42.11,21.05,True,False,False,False
7811,26,1,5,25759,78.95,14.47,6.58,False,False,False,True
7812,24,0,6,28508,51.0,34.0,15.0,False,True,False,False
7813,32,2,7,61605,85.0,10.0,5.0,False,False,False,True
7814,21,1,9,27535,85.0,10.0,5.0,False,False,False,True
7815,24,1,3,26691,85.0,10.0,5.0,False,False,False,True
7816,19,0,5,29550,36.84,42.11,21.05,True,False,False,False
7817,24,1,5,20305,51.0,29.0,20.0,False,False,True,False
7818,31,0,5,40060,21.11,56.67,22.22,False,False,True,False
7819,21,2,5,25289,69.77,18.6,11.63,False,False,True,False
7820,23,0,4,23312,64.52,24.73,10.75,False,False,False,True
7821,24,1,8,29188,56.0,29.0,15.0,True,False,False,False
7822,24,0,5,25090,28.89,48.89,22.22,False,False,True,False
7823,19,2,9,23272,80.0,15.0,5.0,True,False,False,False
7824,26,1,3,29963,84.56,10.45,4.99,False,False,False,True
7825,26,1,8,34593,54.0,31.0,15.0,True,False,False,False
7826,24,2,7,25569,85.0,10.0,5.0,False,True,False,False
7827,19,0,5,19939,45.0,45.0,10.0,False,False,False,False
7828,20,1,3,22114,80.0,15.0,5.0,False,True,False,False
7829,24,2,6,20308,67.42,21.35,11.24,False,False,True,False
7830,26,1,4,17719,78.95,14.47,6.58,False,False,False,True
7831,25,1,7,19204,55.0,30.0,15.0,True,False,False,False
7832,25,2,5,26655,80.0,13.33,6.67,False,True,False,False
7833,29,1,5,19338,57.58,37.43,4.99,False,False,False,False
7834,31,0,6,9830,59.0,31.0,10.0,False,False,False,True
7835,30,2,4,24155,66.67,27.78,5.56,True,False,False,False
7836,23,0,8,21538,33.68,45.26,21.05,True,False,False,False
7837,25,1,5,46604,80.0,13.33,6.67,False,False,False,True
7838,28,2,5,24885,64.52,24.73,10.75,False,False,True,False
7839,21,2,5,33731,69.77,18.6,11.63,False,False,True,False
7840,25,2,3,15639,85.0,10.0,5.0,False,True,False,False
7841,24,0,6,25017,28.89,48.89,22.22,False,False,True,False
7842,30,1,5,27073,75.0,18.75,6.25,False,False,False,True
7843,26,1,5,32841,49.0,31.0,20.0,False,False,True,False
7844,26,1,5,37461,59.38,35.63,5.0,False,False,False,False
7845,23,1,3,16011,77.0,18.0,5.0,False,True,False,False
7846,25,0,6,31573,27.78,50.0,22.22,False,False,True,False
7847,23,0,4,50195,30.0,47.78,22.22,False,False,True,False
7848,29,1,6,26612,75.95,17.72,6.33,False,False,False,True
7849,28,0,4,17514,37.0,53.0,10.0,False,False,False,False
7850,27,1,4,22417,77.92,15.58,6.49,False,False,False,True
7851,31,1,3,24931,69.0,26.0,5.0,False,True,False,False
7852,22,0,5,52822,43.0,47.0,10.0,False,False,False,False
7853,22,2,3,36188,85.0,10.0,5.0,False,True,False,False
7854,23,1,3,41353,57.0,28.0,15.0,True,False,False,False
7855,27,0,4,20041,25.56,52.22,22.22,False,False,True,False
7856,25,0,4,16649,40.0,50.0,10.0,False,False,False,False
7857,19,0,8,15321,36.84,42.11,21.05,True,False,False,False
7858,19,2,3,16037,77.75,17.28,4.97,False,False,False,False
7859,21,1,6,15513,62.5,32.29,5.21,False,False,False,False
7860,23,2,3,23920,85.0,10.0,5.0,False,True,False,False
7861,18,0,5,20207,66.67,22.22,11.11,False,False,False,True
7862,27,2,4,24417,68.97,25.29,5.75,True,False,False,False
7863,25,0,3,18945,31.58,47.37,21.05,True,False,False,False
7864,18,0,4,31562,45.0,45.0,10.0,False,False,False,False
7865,26,1,3,23141,74.0,21.0,5.0,False,True,False,False
7866,22,2,6,26132,68.97,25.29,5.75,False,False,False,False
7867,26,1,4,26486,49.0,31.0,20.0,False,False,True,False
7868,19,1,4,23842,83.22,9.79,6.99,False,False,False,True
7869,35,1,4,14104,63.16,31.58,5.26,False,True,False,False
7870,25,1,5,26982,70.59,23.53,5.88,False,True,False,False
7871,18,1,7,23660,85.0,10.0,5.0,False,False,False,True
7872,21,0,6,24679,32.22,45.56,22.22,False,False,True,False
7873,30,1,3,36973,70.0,25.0,5.0,False,True,False,False
7874,30,0,7,39073,22.22,55.56,22.22,False,False,True,False
7875,25,2,5,11021,80.0,13.33,6.67,False,True,False,False
7876,22,1,4,26641,58.0,27.0,15.0,True,False,False,False
7877,21,2,6,22310,83.22,9.85,6.93,False,True,False,False
7878,23,0,3,26729,33.68,45.26,21.05,True,False,False,False
7879,22,1,3,21011,58.0,27.0,15.0,True,False,False,False
7880,18,0,5,17784,55.0,30.0,15.0,False,True,False,False
7881,24,0,3,21909,28.89,48.89,22.22,False,False,True,False
7882,21,2,3,37741,85.0,10.0,5.0,False,True,False,False
7883,29,2,4,11391,75.95,17.72,6.33,False,True,False,False
7884,28,0,4,21683,47.0,38.0,15.0,False,True,False,False
7885,27,1,3,31818,83.61,11.4,4.99,False,False,False,True
7886,23,0,4,27895,64.52,24.73,10.75,False,False,False,True
7887,26,0,5,15622,62.5,27.08,10.42,False,False,False,True
7888,28,0,5,17185,24.44,53.33,22.22,False,False,True,False
7889,29,0,6,31870,46.0,39.0,15.0,False,True,False,False
7890,24,2,6,28466,81.08,12.16,6.76,False,True,False,False
7891,23,0,4,23669,42.0,48.0,10.0,False,False,False,False
7892,30,2,5,28041,75.0,18.75,6.25,False,True,False,False
7893,29,2,7,23216,71.0,24.0,5.0,True,False,False,False
7894,23,2,3,13282,85.0,10.0,5.0,False,True,False,False
7895,30,2,5,20532,75.0,18.75,6.25,False,True,False,False
7896,27,0,3,26460,38.0,52.0,10.0,False,False,False,False
7897,27,1,5,8098,68.97,25.29,5.75,False,True,False,False
7898,29,1,7,19550,57.96,37.05,4.99,False,False,False,False
7899,22,1,3,18487,58.0,27.0,15.0,True,False,False,False
7900,24,0,4,16922,41.0,49.0,10.0,False,False,False,False
7901,31,2,4,40363,74.07,19.75,6.17,False,True,False,False
7902,26,1,5,15363,59.38,35.63,5.0,False,False,False,False
7903,25,1,3,29574,55.0,30.0,15.0,True,False,False,False
7904,27,2,6,32102,65.22,29.35,5.43,False,False,False,False
7905,26,1,3,28565,54.0,31.0,15.0,True,False,False,False
7906,25,1,3,22902,75.0,20.0,5.0,False,True,False,False
7907,25,1,7,22258,75.0,20.0,5.0,False,True,False,False
7908,21,1,3,27048,54.0,26.0,20.0,False,False,True,False
7909,23,0,8,40268,42.0,48.0,10.0,False,False,False,False
7910,26,2,3,13783,85.0,10.0,5.0,False,True,False,False
7911,24,1,3,55311,62.71,32.3,4.99,False,False,False,False
7912,26,2,3,41671,69.0,21.0,10.0,False,False,True,False
7913,27,0,3,19277,25.56,52.22,22.22,False,False,True,False
7914,27,2,4,28059,68.97,25.29,5.75,True,False,False,False
7915,20,1,3,30888,66.51,28.5,4.99,False,False,False,False
7916,28,2,4,39685,64.52,24.73,10.75,False,False,True,False
7917,25,2,3,12734,85.0,10.0,5.0,False,True,False,False
7918,23,2,10,36060,72.0,18.0,10.0,False,False,True,False
7919,25,1,3,26960,75.0,20.0,5.0,False,True,False,False
7920,33,0,8,25446,57.0,33.0,10.0,False,False,False,True
7921,21,0,9,22233,69.0,21.0,10.0,False,False,False,True
7922,24,2,5,34742,81.08,12.16,6.76,False,True,False,False
7923,30,1,5,17875,75.0,18.75,6.25,False,False,False,True
7924,26,1,3,33847,74.0,21.0,5.0,False,True,False,False
7925,21,0,3,25912,32.22,45.56,22.22,False,False,True,False
7926,24,1,3,32905,76.0,19.0,5.0,False,True,False,False
7927,19,0,5,44227,36.84,42.11,21.05,True,False,False,False
7928,19,0,3,22240,36.84,42.11,21.05,True,False,False,False
7929,34,1,3,18042,53.21,41.81,4.99,False,False,False,False
7930,26,2,5,19172,65.93,23.08,10.99,False,False,True,False
7931,24,0,5,27310,41.0,49.0,10.0,False,False,False,False
7932,23,2,6,45323,82.58,9.71,7.71,False,False,False,True
7933,26,2,6,23354,78.95,14.47,6.58,False,True,False,False
7934,18,1,3,22755,66.51,28.5,4.99,False,False,False,False
7935,23,2,3,52390,75.16,19.87,4.97,False,False,False,False
7936,21,1,3,17742,79.0,16.0,5.0,False,True,False,False
7937,23,2,6,48929,68.18,26.14,5.68,False,False,False,False
7938,24,2,7,12051,85.0,10.0,5.0,False,False,False,True
7939,29,0,6,15649,23.33,54.44,22.22,False,False,True,False
7940,29,0,4,35216,46.0,39.0,15.0,False,True,False,False
7941,18,1,7,16769,55.0,25.0,20.0,False,False,True,False
7942,26,0,4,30718,30.53,48.42,21.05,True,False,False,False
7943,28,0,4,25803,37.0,53.0,10.0,False,False,False,False
7944,26,2,8,31702,85.0,10.0,5.0,False,False,False,True
7945,18,0,8,25581,55.0,30.0,15.0,False,True,False,False
7946,23,0,3,19868,33.68,45.26,21.05,True,False,False,False
7947,30,2,4,41714,63.16,26.32,10.53,False,False,True,False
7948,26,0,9,24180,64.0,26.0,10.0,False,False,False,True
7949,29,2,5,24147,75.95,17.72,6.33,False,True,False,False
7950,23,2,4,30097,68.18,20.45,11.36,False,False,True,False
7951,25,1,7,29323,55.0,30.0,15.0,True,False,False,False
7952,22,0,4,39635,31.11,46.67,22.22,False,False,True,False
7953,25,1,5,28360,80.0,13.33,6.67,False,False,False,True
7954,22,1,4,30681,58.0,27.0,15.0,True,False,False,False
7955,25,2,4,24387,66.67,27.78,5.56,False,False,False,False
7956,18,0,5,21007,33.33,44.44,22.22,False,False,True,False
7957,23,2,6,28564,72.29,21.69,6.02,True,False,False,False
7958,23,2,5,16554,82.58,9.71,7.71,False,False,False,True
7959,28,0,5,18391,61.22,28.57,10.2,False,False,False,True
7960,19,2,4,29585,83.22,9.79,6.99,False,True,False,False
7961,25,0,3,23433,27.78,50.0,22.22,False,False,True,False
7962,26,0,4,11987,62.5,27.08,10.42,False,False,False,True
7963,25,1,5,44915,60.0,35.0,5.0,False,False,False,False
7964,27,0,6,24530,48.0,37.0,15.0,False,True,False,False
7965,25,0,8,16146,31.58,47.37,21.05,True,False,False,False
7966,21,2,3,36004,79.0,16.0,5.0,True,False,False,False
7967,26,0,7,18851,49.0,36.0,15.0,False,True,False,False
7968,28,2,6,26799,64.52,30.11,5.38,False,False,False,False
7969,27,2,3,22821,85.0,10.0,5.0,False,False,False,True
7970,29,0,3,16653,61.0,29.0,10.0,False,False,False,True
7971,18,1,7,26579,80.0,15.0,5.0,False,True,False,False
7972,21,2,6,17008,74.07,19.75,6.17,True,False,False,False
7973,27,0,5,26422,29.47,49.47,21.05,True,False,False,False
7974,18,0,8,34459,70.0,20.0,10.0,False,False,False,True
7975,21,1,6,18191,74.07,19.75,6.17,False,True,False,False
7976,24,2,5,33485,71.43,22.62,5.95,True,False,False,False
7977,23,2,8,33927,85.0,10.0,5.0,False,False,False,True
7978,30,0,6,27151,22.22,55.56,22.22,False,False,True,False
7979,23,1,5,14884,61.22,33.67,5.1,False,False,False,False
7980,19,1,4,19942,83.22,9.79,6.99,False,False,False,True
7981,25,0,5,29884,50.0,35.0,15.0,False,True,False,False
7982,28,2,4,22046,64.52,24.73,10.75,False,False,True,False
7983,30,0,6,19485,60.0,30.0,10.0,False,False,False,True
7984,23,1,6,29920,57.0,28.0,15.0,True,False,False,False
7985,26,0,6,42934,39.0,51.0,10.0,False,False,False,False
7986,19,0,3,49218,36.84,42.11,21.05,True,False,False,False
7987,19,1,4,18110,55.0,25.0,20.0,False,False,True,False
7988,23,1,3,24177,85.0,10.0,5.0,False,False,False,True
7989,32,1,3,27813,43.0,37.0,20.0,False,False,True,False
7990,27,1,4,21951,58.77,36.24,5.0,False,False,False,False
7991,23,0,4,25692,64.52,24.73,10.75,False,False,False,True
7992,27,0,6,26344,29.47,49.47,21.05,True,False,False,False
7993,22,0,7,21371,31.11,46.67,22.22,False,False,True,False
7994,20,2,5,34052,70.59,23.53,5.88,False,False,False,False
7995,22,1,5,26795,58.0,27.0,15.0,True,False,False,False
7996,24,0,4,17149,63.83,25.53,10.64,False,False,False,True
7997,24,2,10,18972,85.0,10.0,5.0,False,True,False,False
7998,31,1,5,26649,74.07,19.75,6.17,False,False,False,True
7999,27,1,3,26040,59.86,35.15,4.99,False,False,False,False
8000,30,0,10,27244,26.32,52.63,21.05,True,False,False,False
8001,28,2,4,32885,68.18,26.14,5.68,True,False,False,False
8002,22,0,3,39414,68.0,22.0,10.0,False,False,False,True
8003,21,2,8,6801,74.0,16.0,10.0,False,False,True,False
8004,20,2,5,20240,83.22,9.79,6.99,False,True,False,False
8005,26,2,4,26483,65.93,28.57,5.49,False,False,False,False
8006,27,2,3,17219,71.71,23.33,4.97,False,False,False,False
8007,28,1,5,16441,47.0,33.0,20.0,False,False,True,False
8008,23,1,5,26710,57.0,28.0,15.0,True,False,False,False
8009,25,0,3,18096,27.78,50.0,22.22,False,False,True,False
8010,30,1,5,15541,66.67,27.78,5.56,False,True,False,False
8011,18,0,3,16671,70.0,20.0,10.0,False,False,False,True
8012,29,0,3,20899,36.0,54.0,10.0,False,False,False,False
8013,27,1,5,28722,68.97,25.29,5.75,False,True,False,False
8014,21,0,3,19408,54.0,31.0,15.0,False,True,False,False
8015,26,2,7,26218,85.0,10.0,5.0,False,False,False,True
8016,28,2,6,16370,76.92,16.67,6.41,False,True,False,False
8017,19,0,3,27744,33.33,44.44,22.22,False,False,True,False
8018,23,2,9,19431,85.0,10.0,5.0,False,False,False,True
8019,24,2,3,17581,85.0,10.0,5.0,False,True,False,False
8020,25,2,3,21152,73.43,21.6,4.97,False,False,False,False
8021,19,1,5,24348,55.0,25.0,20.0,False,False,True,False
8022,33,0,3,26152,32.0,58.0,10.0,False,False,False,False
8023,20,2,4,19770,83.22,9.79,6.99,False,True,False,False
8024,21,0,3,15285,54.0,31.0,15.0,False,True,False,False
8025,21,2,7,19646,85.0,10.0,5.0,False,True,False,False
8026,20,0,4,41837,55.0,30.0,15.0,False,True,False,False
8027,25,0,3,38898,50.0,35.0,15.0,False,True,False,False
8028,18,0,5,41820,55.0,30.0,15.0,False,True,False,False
8029,25,0,5,26055,27.78,50.0,22.22,False,False,True,False
8030,20,2,3,34732,80.0,15.0,5.0,True,False,False,False
8031,25,2,3,25601,75.0,20.0,5.0,True,False,False,False
8032,27,0,3,13550,63.0,27.0,10.0,False,False,False,True
8033,19,0,5,24576,33.33,44.44,22.22,False,False,True,False
8034,28,1,7,35129,52.0,33.0,15.0,True,False,False,False
8035,23,1,3,27860,57.0,28.0,15.0,True,False,False,False
8036,26,1,4,27694,78.95,14.47,6.58,False,False,False,True
8037,30,0,3,31082,26.32,52.63,21.05,True,False,False,False
8038,18,0,3,37678,55.0,30.0,15.0,False,True,False,False
8039,18,2,4,27810,83.22,9.79,6.99,False,True,False,False
8040,24,2,3,16915,85.0,10.0,5.0,False,True,False,False
8041,28,1,4,12198,47.0,33.0,20.0,False,False,True,False
8042,22,2,4,24456,68.97,19.54,11.49,False,False,True,False
8043,22,2,7,26662,85.0,10.0,5.0,False,False,False,True
8044,21,0,6,24965,35.79,43.16,21.05,True,False,False,False
8045,22,2,3,17562,76.03,19.01,4.97,False,False,False,False
8046,29,2,5,12328,83.13,9.78,7.09,False,False,False,True
8047,27,1,3,19384,48.0,32.0,20.0,False,False,True,False
8048,32,2,7,15461,67.39,27.65,4.97,False,False,False,False
8049,24,2,5,20431,82.67,9.73,7.6,False,False,False,True
8050,20,1,5,25140,75.0,18.75,6.25,False,True,False,False
8051,26,2,6,21168,78.95,14.47,6.58,False,True,False,False
8052,24,0,5,42666,28.89,48.89,22.22,False,False,True,False
8053,20,0,3,12686,55.0,30.0,15.0,False,True,False,False
8054,21,2,7,21645,76.89,18.14,4.97,False,False,False,False
8055,26,0,8,13677,26.67,51.11,22.22,False,False,True,False
8056,24,0,6,26492,32.63,46.32,21.05,True,False,False,False
8057,22,0,3,23689,34.74,44.21,21.05,True,False,False,False
8058,23,2,4,26702,82.58,9.71,7.71,False,False,False,True
8059,28,0,9,29609,28.42,50.53,21.05,True,False,False,False
8060,23,1,5,21271,72.29,21.69,6.02,False,True,False,False
8061,24,0,5,37474,32.63,46.32,21.05,True,False,False,False
8062,23,1,6,17811,82.19,10.96,6.85,False,False,False,True
8063,26,0,4,44123,26.67,51.11,22.22,False,False,True,False
8064,27,0,5,27366,25.56,52.22,22.22,False,False,True,False
8065,28,1,4,22813,68.18,26.14,5.68,False,True,False,False
8066,24,1,7,19557,85.0,10.0,5.0,False,False,False,True
8067,25,2,4,21467,66.67,27.78,5.56,False,False,False,False
8068,29,2,3,31700,69.98,25.05,4.97,False,False,False,False
8069,18,0,5,21040,33.33,44.44,22.22,False,False,True,False
