age,risk,goal,horizon,capital,equity,mf,cash
25,high,short_term,3,20083,70.0,20.0,10.0
29,high,wealth,3,19348,85.0,10.0,5.0
23,low,preservation,3,25023,33.68,45.26,21.05
31,low,preservation,5,49457,25.26,53.68,21.05
21,medium,retirement,5,21713,74.07,19.75,6.17
25,medium,wealth,4,11748,80.0,13.33,6.67
18,high,preservation,3,20026,80.0,15.0,5.0
29,low,short_term,3,24881,23.33,54.44,22.22
27,medium,preservation,3,49257,53.0,32.0,15.0
22,high,income,6,23305,68.97,25.29,5.75
22,medium,retirement,3,14767,78.0,17.0,5.0
22,low,retirement,3,22976,53.0,32.0,15.0
26,low,retirement,4,24016,49.0,36.0,15.0
23,medium,short_term,3,29247,52.0,28.0,20.0
37,medium,short_term,3,21654,38.0,42.0,20.0
28,high,retirement,8,23779,83.26,11.76,4.98
24,medium,retirement,6,21342,71.43,22.62,5.95
29,medium,income,6,16098,57.58,37.43,4.99
28,medium,short_term,5,37391,47.0,33.0,20.0
32,medium,wealth,9,29306,78.86,16.15,4.99
21,high,short_term,5,22135,69.77,18.6,11.63
27,low,income,3,24861,38.0,52.0,10.0
34,medium,income,3,31693,53.21,41.81,4.99
21,medium,wealth,3,77032,85.0,10.0,5.0
27,low,retirement,6,17552,48.0,37.0,15.0
24,low,preservation,5,41239,32.63,46.32,21.05
23,medium,retirement,4,22297,72.29,21.69,6.02
20,high,short_term,3,16353,75.0,15.0,10.0
23,medium,preservation,5,28917,57.0,28.0,15.0
19,high,short_term,7,37591,75.0,15.0,10.0
26,low,wealth,3,23339,64.0,26.0,10.0
30,medium,income,3,36854,57.01,38.0,4.99
26,low,preservation,8,18111,30.53,48.42,21.05
26,low,preservation,6,33241,30.53,48.42,21.05
29,medium,wealth,8,32656,81.71,13.3,4.99
28,high,retirement,5,29585,76.92,16.67,6.41
23,low,short_term,6,26140,30.0,47.78,22.22
26,low,preservation,6,21824,30.53,48.42,21.05
25,medium,income,4,19368,60.0,35.0,5.0
21,low,wealth,7,16865,69.0,21.0,10.0
21,medium,wealth,4,42681,83.22,9.85,6.93
20,high,income,9,20710,77.75,17.28,4.97
24,low,income,6,35891,41.0,49.0,10.0
24,low,retirement,3,22524,51.0,34.0,15.0
26,high,preservation,5,42346,69.77,24.42,5.81
32,low,wealth,3,27370,58.0,32.0,10.0
25,high,wealth,3,20267,85.0,10.0,5.0
24,high,short_term,5,22501,67.42,21.35,11.24
21,low,short_term,4,25844,32.22,45.56,22.22
28,high,income,3,13171,70.84,24.19,4.97
23,low,wealth,3,31820,67.0,23.0,10.0
28,high,income,4,22964,64.52,30.11,5.38
25,high,retirement,6,23807,80.0,13.33,6.67
30,high,wealth,3,24971,85.0,10.0,5.0
19,low,retirement,4,27514,55.0,30.0,15.0
19,low,short_term,7,41369,33.33,44.44,22.22
22,high,short_term,6,46584,68.97,19.54,11.49
27,medium,retirement,3,34206,73.0,22.0,5.0
18,medium,income,5,30475,63.16,31.58,5.26
19,medium,retirement,6,11915,75.0,18.75,6.25
20,low,short_term,4,26043,33.33,44.44,22.22
26,medium,preservation,3,18598,54.0,31.0,15.0
24,medium,income,3,34347,62.71,32.3,4.99
24,medium,retirement,5,16486,71.43,22.62,5.95
22,high,wealth,3,34566,85.0,10.0,5.0
19,medium,preservation,10,24177,60.0,25.0,15.0
21,high,income,6,29814,69.77,24.42,5.81
20,low,preservation,4,21453,36.84,42.11,21.05
20,medium,short_term,5,37588,55.0,25.0,20.0
23,high,retirement,3,16439,85.0,10.0,5.0
28,high,retirement,4,15459,76.92,16.67,6.41
18,low,wealth,6,38328,66.67,22.22,11.11
22,low,income,3,53305,43.0,47.0,10.0
24,medium,retirement,3,36598,76.0,19.0,5.0
26,high,income,6,34362,65.93,28.57,5.49
23,high,wealth,5,19634,82.58,9.71,7.71
21,low,preservation,5,16042,35.79,43.16,21.05
25,low,wealth,3,28718,65.0,25.0,10.0
28,medium,preservation,5,21823,52.0,33.0,15.0
21,high,short_term,7,23012,74.0,16.0,10.0
28,medium,preservation,4,16943,52.0,33.0,15.0
24,low,retirement,6,29168,51.0,34.0,15.0
27,low,wealth,3,22584,63.0,27.0,10.0
23,low,income,3,21390,42.0,48.0,10.0
30,medium,income,3,24248,57.01,38.0,4.99
19,medium,wealth,3,19438,85.0,10.0,5.0
30,high,income,6,35892,63.16,31.58,5.26
25,medium,preservation,3,26087,55.0,30.0,15.0
21,high,retirement,3,20571,85.0,10.0,5.0
22,high,short_term,3,30077,73.0,17.0,10.0
20,high,retirement,3,18380,85.0,10.0,5.0
32,high,short_term,7,35402,63.0,27.0,10.0
30,low,wealth,6,23284,60.0,30.0,10.0
21,medium,retirement,6,23577,74.07,19.75,6.17
24,low,retirement,7,20715,51.0,34.0,15.0
31,high,wealth,8,20010,85.0,10.0,5.0
27,low,income,4,23715,38.0,52.0,10.0
26,high,preservation,6,24327,69.77,24.42,5.81
24,medium,wealth,5,23133,81.08,12.16,6.76
24,low,preservation,6,38189,32.63,46.32,21.05
24,high,income,3,37319,74.3,20.73,4.97
26,medium,short_term,3,19911,49.0,31.0,20.0
18,medium,wealth,5,26712,83.22,9.79,6.99
22,medium,short_term,5,19150,53.0,27.0,20.0
32,medium,short_term,3,26303,43.0,37.0,20.0
30,medium,short_term,5,22791,45.0,35.0,20.0
27,high,income,4,16073,65.22,29.35,5.43
32,high,retirement,8,36584,79.64,15.38,4.98
28,low,retirement,6,25890,47.0,38.0,15.0
18,low,short_term,7,22715,33.33,44.44,22.22
22,medium,income,4,16507,61.86,32.99,5.15
19,low,retirement,6,24070,55.0,30.0,15.0
27,medium,preservation,8,30875,53.0,32.0,15.0
18,medium,retirement,3,22994,80.0,15.0,5.0
28,medium,short_term,7,17688,47.0,33.0,20.0
22,medium,retirement,3,25940,78.0,17.0,5.0
23,low,income,6,27327,42.0,48.0,10.0
24,low,preservation,9,26451,32.63,46.32,21.05
18,high,retirement,4,40169,83.22,9.79,6.99
33,high,preservation,7,34655,67.0,28.0,5.0
32,medium,wealth,4,30605,73.17,20.73,6.1
26,low,wealth,6,19745,62.5,27.08,10.42
29,medium,retirement,3,15072,71.0,24.0,5.0
23,high,wealth,3,14563,85.0,10.0,5.0
22,low,short_term,7,22371,31.11,46.67,22.22
24,low,wealth,9,21724,66.0,24.0,10.0
22,high,preservation,3,19114,78.0,17.0,5.0
30,high,preservation,3,42572,70.0,25.0,5.0
22,low,retirement,4,28762,53.0,32.0,15.0
25,low,wealth,7,29847,65.0,25.0,10.0
27,low,short_term,8,24977,25.56,52.22,22.22
22,medium,short_term,7,52591,53.0,27.0,20.0
20,medium,short_term,5,17630,55.0,25.0,20.0
23,high,short_term,6,18849,68.18,20.45,11.36
31,medium,wealth,6,11984,74.07,19.75,6.17
18,low,retirement,5,26000,55.0,30.0,15.0
21,high,wealth,7,28309,85.0,10.0,5.0
30,medium,income,4,33049,57.01,38.0,4.99
20,low,income,5,44605,45.0,45.0,10.0
26,high,short_term,7,26461,69.0,21.0,10.0
26,low,wealth,4,33061,62.5,27.08,10.42
26,high,wealth,5,16491,82.87,9.75,7.39
22,low,preservation,7,19410,34.74,44.21,21.05
23,medium,preservation,8,16416,57.0,28.0,15.0
22,low,preservation,5,20828,34.74,44.21,21.05
30,low,wealth,4,27862,60.0,30.0,10.0
28,medium,wealth,3,30194,82.66,12.35,4.99
26,medium,short_term,3,13593,49.0,31.0,20.0
24,high,retirement,4,49876,81.08,12.16,6.76
23,medium,income,4,34760,61.22,33.67,5.1
18,medium,short_term,4,25593,55.0,25.0,20.0
21,medium,income,3,26782,65.56,29.45,4.99
23,low,retirement,5,40779,52.0,33.0,15.0
24,low,income,4,21780,41.0,49.0,10.0
20,low,income,5,15293,45.0,45.0,10.0
29,medium,retirement,5,26330,67.42,26.97,5.62
18,medium,preservation,3,13277,60.0,25.0,15.0
21,high,preservation,3,14693,79.0,16.0,5.0
21,high,income,7,23909,76.89,18.14,4.97
29,medium,wealth,8,18311,81.71,13.3,4.99
29,medium,retirement,7,38123,71.0,24.0,5.0
33,high,short_term,7,20253,62.0,28.0,10.0
27,high,short_term,8,30094,68.0,22.0,10.0
35,medium,retirement,5,24690,63.16,31.58,5.26
22,high,retirement,7,32425,85.0,10.0,5.0
29,medium,wealth,3,26121,81.71,13.3,4.99
31,medium,retirement,5,32365,65.93,28.57,5.49
18,high,short_term,5,33352,70.59,17.65,11.76
29,high,preservation,4,26635,67.42,26.97,5.62
29,low,short_term,3,16750,23.33,54.44,22.22
23,low,income,9,14194,42.0,48.0,10.0
23,medium,short_term,5,32148,52.0,28.0,20.0
20,medium,retirement,3,29060,80.0,15.0,5.0
18,medium,preservation,7,15733,60.0,25.0,15.0
19,medium,short_term,4,31583,55.0,25.0,20.0
19,high,preservation,3,10511,80.0,15.0,5.0
31,medium,preservation,4,29074,49.0,36.0,15.0
28,low,preservation,3,19444,28.42,50.53,21.05
30,medium,wealth,3,41773,80.76,14.25,4.99
24,low,preservation,3,21051,32.63,46.32,21.05
25,high,wealth,7,22976,85.0,10.0,5.0
22,high,retirement,4,23046,83.1,9.97,6.93
22,low,retirement,3,19485,53.0,32.0,15.0
24,low,short_term,9,12361,28.89,48.89,22.22
26,high,wealth,3,24508,85.0,10.0,5.0
25,low,preservation,3,27353,31.58,47.37,21.05
25,high,retirement,6,40583,80.0,13.33,6.67
22,low,income,6,25930,43.0,47.0,10.0
24,medium,retirement,4,31987,71.43,22.62,5.95
18,high,wealth,8,30433,85.0,10.0,5.0
23,low,short_term,3,28321,30.0,47.78,22.22
25,medium,wealth,6,25417,80.0,13.33,6.67
21,medium,income,7,25719,65.56,29.45,4.99
30,medium,wealth,10,13258,80.76,14.25,4.99
24,high,income,5,21782,67.42,26.97,5.62
20,high,short_term,6,24523,70.59,17.65,11.76
22,low,preservation,3,11954,34.74,44.21,21.05
28,high,short_term,3,19518,67.0,23.0,10.0
23,medium,short_term,10,61033,52.0,28.0,20.0
24,low,short_term,3,21895,28.89,48.89,22.22
27,high,short_term,8,20290,68.0,22.0,10.0
24,low,wealth,6,18702,63.83,25.53,10.64
23,medium,wealth,3,27058,85.0,10.0,5.0
26,low,short_term,5,20060,26.67,51.11,22.22
20,high,wealth,5,27300,82.26,9.68,8.06
22,low,short_term,3,22259,31.11,46.67,22.22
23,high,short_term,7,60144,72.0,18.0,10.0
19,low,retirement,5,10151,55.0,30.0,15.0
25,low,short_term,6,28662,27.78,50.0,22.22
27,medium,short_term,5,19154,48.0,32.0,20.0
27,high,short_term,3,36172,68.0,22.0,10.0
22,medium,wealth,4,16548,83.1,9.97,6.93
33,high,income,3,21740,66.52,28.51,4.97
22,medium,wealth,5,27728,83.1,9.97,6.93
23,medium,preservation,3,25116,57.0,28.0,15.0
20,medium,wealth,5,33892,83.22,9.79,6.99
19,high,wealth,3,13417,85.0,10.0,5.0
30,low,short_term,4,22061,22.22,55.56,22.22
32,high,wealth,3,23994,85.0,10.0,5.0
28,medium,preservation,6,14516,52.0,33.0,15.0
20,medium,wealth,3,23302,85.0,10.0,5.0
21,low,short_term,3,31694,32.22,45.56,22.22
21,low,preservation,6,25588,35.79,43.16,21.05
29,low,short_term,3,21029,23.33,54.44,22.22
19,high,short_term,3,23748,75.0,15.0,10.0
27,low,short_term,3,18542,25.56,52.22,22.22
24,medium,retirement,7,15388,76.0,19.0,5.0
26,high,preservation,7,29260,74.0,21.0,5.0
18,high,income,6,28330,70.59,23.53,5.88
25,high,preservation,3,31010,75.0,20.0,5.0
20,medium,preservation,5,12637,60.0,25.0,15.0
24,medium,preservation,4,12801,56.0,29.0,15.0
21,high,wealth,3,29169,85.0,10.0,5.0
23,medium,retirement,4,23164,72.29,21.69,6.02
28,high,short_term,3,18099,67.0,23.0,10.0
26,high,wealth,3,13859,85.0,10.0,5.0
19,medium,retirement,6,20448,75.0,18.75,6.25
21,medium,preservation,4,38561,59.0,26.0,15.0
28,high,retirement,3,32058,83.26,11.76,4.98
35,high,income,3,28490,64.79,30.24,4.97
38,high,wealth,5,20402,76.92,16.67,6.41
18,medium,wealth,6,29638,83.22,9.79,6.99
29,low,short_term,3,18194,23.33,54.44,22.22
19,low,preservation,3,24078,36.84,42.11,21.05
29,high,wealth,8,22142,85.0,10.0,5.0
29,high,retirement,3,22948,82.35,12.67,4.98
22,low,retirement,5,22694,53.0,32.0,15.0
26,low,preservation,3,17189,30.53,48.42,21.05
27,medium,wealth,3,32808,83.61,11.4,4.99
25,high,retirement,4,19268,80.0,13.33,6.67
27,low,income,6,22473,38.0,52.0,10.0
23,low,wealth,3,19532,67.0,23.0,10.0
30,high,retirement,7,13410,81.45,13.57,4.98
23,medium,wealth,5,40713,82.19,10.96,6.85
27,low,retirement,5,20371,48.0,37.0,15.0
25,high,short_term,5,20228,66.67,22.22,11.11
26,low,preservation,4,29036,30.53,48.42,21.05
22,high,wealth,4,22541,82.47,9.7,7.82
18,low,preservation,3,21803,36.84,42.11,21.05
24,medium,income,6,14479,60.61,34.34,5.05
28,medium,retirement,4,37515,68.18,26.14,5.68
22,high,income,5,44145,68.97,25.29,5.75
24,high,preservation,8,15872,76.0,19.0,5.0
25,medium,wealth,8,18997,85.0,10.0,5.0
20,high,income,4,20207,70.59,23.53,5.88
25,medium,preservation,3,21120,55.0,30.0,15.0
28,low,retirement,3,30206,47.0,38.0,15.0
20,medium,short_term,8,20648,55.0,25.0,20.0
22,high,wealth,3,12437,85.0,10.0,5.0
23,low,income,6,33824,42.0,48.0,10.0
29,high,short_term,5,29425,63.83,25.53,10.64
23,high,preservation,3,20324,77.0,18.0,5.0
26,high,short_term,3,33605,69.0,21.0,10.0
20,medium,wealth,6,18036,83.22,9.79,6.99
28,high,retirement,3,25600,83.26,11.76,4.98
23,high,preservation,8,21042,77.0,18.0,5.0
24,low,preservation,3,36457,32.63,46.32,21.05
23,low,income,8,31456,42.0,48.0,10.0
25,medium,retirement,4,24350,70.59,23.53,5.88
28,medium,retirement,4,45116,68.18,26.14,5.68
22,low,preservation,3,21626,34.74,44.21,21.05
28,low,wealth,3,22375,62.0,28.0,10.0
18,high,income,4,27523,70.59,23.53,5.88
18,medium,short_term,6,23597,55.0,25.0,20.0
25,medium,short_term,3,25199,50.0,30.0,20.0
24,low,preservation,7,26219,32.63,46.32,21.05
23,low,income,8,38310,42.0,48.0,10.0
22,medium,retirement,4,23319,73.17,20.73,6.1
26,high,short_term,3,26962,69.0,21.0,10.0
24,low,preservation,4,37179,32.63,46.32,21.05
30,high,preservation,3,23534,70.0,25.0,5.0
21,high,short_term,4,15856,69.77,18.6,11.63
21,high,wealth,5,20445,82.37,9.69,7.94
23,high,retirement,5,32270,82.19,10.96,6.85
22,medium,wealth,6,25753,83.1,9.97,6.93
27,low,preservation,6,30063,29.47,49.47,21.05
32,medium,short_term,3,29703,43.0,37.0,20.0
19,low,short_term,5,20712,33.33,44.44,22.22
22,low,short_term,8,26118,31.11,46.67,22.22
27,medium,income,6,31622,58.77,36.24,5.0
28,medium,wealth,3,21864,82.66,12.35,4.99
24,low,short_term,3,28933,28.89,48.89,22.22
29,low,wealth,3,31007,61.0,29.0,10.0
19,medium,retirement,9,24771,80.0,15.0,5.0
25,medium,retirement,6,35875,70.59,23.53,5.88
33,medium,short_term,4,27420,42.0,38.0,20.0
28,medium,retirement,3,29958,72.0,23.0,5.0
30,low,preservation,4,20489,26.32,52.63,21.05
27,medium,short_term,3,20817,48.0,32.0,20.0
23,high,preservation,5,18335,72.29,21.69,6.02
25,high,retirement,3,26220,85.0,10.0,5.0
28,high,wealth,6,62195,83.05,9.77,7.18
24,low,preservation,5,30578,32.63,46.32,21.05
30,high,preservation,3,32284,70.0,25.0,5.0
25,high,retirement,4,18489,80.0,13.33,6.67
22,medium,retirement,5,41748,73.17,20.73,6.1
24,high,income,5,41105,67.42,26.97,5.62
29,medium,wealth,3,32168,81.71,13.3,4.99
18,high,retirement,4,56962,83.22,9.79,6.99
19,low,wealth,4,30410,66.67,22.22,11.11
28,high,income,5,25924,64.52,30.11,5.38
23,medium,income,4,23905,61.22,33.67,5.1
26,medium,wealth,6,23857,78.95,14.47,6.58
31,high,income,5,28166,62.5,32.29,5.21
22,medium,income,3,46896,64.61,30.4,4.99
23,low,income,5,26402,42.0,48.0,10.0
19,high,income,4,16450,70.59,23.53,5.88
37,low,retirement,3,27876,38.0,47.0,15.0
22,medium,preservation,4,30394,58.0,27.0,15.0
29,low,short_term,4,22882,23.33,54.44,22.22
25,low,preservation,3,17633,31.58,47.37,21.05
30,high,wealth,3,18580,85.0,10.0,5.0
21,high,wealth,4,21880,82.37,9.69,7.94
26,medium,short_term,6,23189,49.0,31.0,20.0
24,high,short_term,6,15671,67.42,21.35,11.24
22,medium,short_term,8,28937,53.0,27.0,20.0
23,high,income,3,18264,75.16,19.87,4.97
25,medium,short_term,3,16523,50.0,30.0,20.0
25,high,preservation,7,27333,75.0,20.0,5.0
18,high,short_term,4,15080,70.59,17.65,11.76
18,medium,retirement,6,26342,75.0,18.75,6.25
21,high,short_term,4,21906,69.77,18.6,11.63
23,medium,short_term,3,31887,52.0,28.0,20.0
26,high,retirement,3,33111,85.0,10.0,5.0
24,medium,preservation,3,25235,56.0,29.0,15.0
26,high,income,3,17925,72.57,22.46,4.97
26,low,short_term,6,56052,26.67,51.11,22.22
26,low,retirement,3,34134,49.0,36.0,15.0
31,medium,retirement,3,41499,69.0,26.0,5.0
21,high,wealth,6,39400,82.37,9.69,7.94
26,high,income,4,22356,65.93,28.57,5.49
27,low,income,3,27598,38.0,52.0,10.0
22,high,income,3,19604,76.03,19.01,4.97
24,low,income,7,21873,41.0,49.0,10.0
27,low,income,4,22933,38.0,52.0,10.0
19,medium,wealth,5,19027,83.22,9.79,6.99
30,low,income,4,17002,35.0,55.0,10.0
20,medium,retirement,4,34411,75.0,18.75,6.25
29,low,wealth,4,16504,60.61,29.29,10.1
31,medium,retirement,3,29603,69.0,26.0,5.0
19,medium,short_term,7,26254,55.0,25.0,20.0
21,high,preservation,3,23472,79.0,16.0,5.0
27,medium,retirement,3,17360,73.0,22.0,5.0
24,medium,preservation,4,27567,56.0,29.0,15.0
30,medium,short_term,6,25457,45.0,35.0,20.0
23,medium,retirement,3,21495,77.0,18.0,5.0
24,low,income,10,33970,41.0,49.0,10.0
21,low,preservation,5,37182,35.79,43.16,21.05
28,medium,preservation,4,21890,52.0,33.0,15.0
25,low,wealth,5,20573,63.16,26.32,10.53
29,medium,preservation,4,16771,51.0,34.0,15.0
23,medium,income,5,31844,61.22,33.67,5.1
28,high,retirement,5,17112,76.92,16.67,6.41
33,medium,wealth,7,23734,77.91,17.1,4.99
26,high,wealth,3,16690,85.0,10.0,5.0
25,high,preservation,6,33084,70.59,23.53,5.88
26,medium,income,5,32604,59.38,35.63,5.0
31,high,retirement,3,15896,80.54,14.48,4.98
18,medium,short_term,4,25600,55.0,25.0,20.0
24,medium,retirement,3,33133,76.0,19.0,5.0
24,medium,income,4,15218,60.61,34.34,5.05
26,low,short_term,7,24322,26.67,51.11,22.22
35,high,retirement,6,27400,70.59,23.53,5.88
31,medium,wealth,4,19073,74.07,19.75,6.17
27,high,wealth,5,28753,82.96,9.76,7.28
21,high,preservation,4,11372,74.07,19.75,6.17
19,medium,retirement,3,33100,80.0,15.0,5.0
22,low,short_term,3,19873,31.11,46.67,22.22
27,high,retirement,5,25597,77.92,15.58,6.49
18,medium,income,7,29568,66.51,28.5,4.99
20,low,wealth,10,13941,70.0,20.0,10.0
21,high,short_term,8,47405,74.0,16.0,10.0
18,high,preservation,5,22412,75.0,18.75,6.25
25,low,wealth,5,17924,63.16,26.32,10.53
23,low,wealth,4,34987,64.52,24.73,10.75
20,medium,preservation,6,26709,60.0,25.0,15.0
25,medium,wealth,3,27759,85.0,10.0,5.0
24,low,wealth,7,31569,66.0,24.0,10.0
24,low,short_term,5,22748,28.89,48.89,22.22
23,low,short_term,8,27838,30.0,47.78,22.22
21,low,income,5,49470,44.0,46.0,10.0
25,medium,preservation,6,14005,55.0,30.0,15.0
24,low,preservation,5,26685,32.63,46.32,21.05
21,low,short_term,5,16685,32.22,45.56,22.22
22,low,income,5,20306,43.0,47.0,10.0
18,high,wealth,7,13428,85.0,10.0,5.0
28,low,wealth,7,29689,62.0,28.0,10.0
35,high,short_term,5,42181,60.0,30.0,10.0
23,high,wealth,4,30942,82.58,9.71,7.71
20,low,income,9,31829,45.0,45.0,10.0
29,medium,short_term,6,26166,46.0,34.0,20.0
28,low,income,3,26113,37.0,53.0,10.0
20,high,income,7,43248,77.75,17.28,4.97
25,low,preservation,3,14277,31.58,47.37,21.05
24,high,preservation,6,19838,71.43,22.62,5.95
32,medium,preservation,4,10485,48.0,37.0,15.0
23,medium,retirement,5,35885,72.29,21.69,6.02
24,low,retirement,6,32061,51.0,34.0,15.0
25,low,short_term,6,14151,27.78,50.0,22.22
23,high,preservation,3,20606,77.0,18.0,5.0
20,high,wealth,3,32233,85.0,10.0,5.0
23,low,preservation,4,25491,33.68,45.26,21.05
31,low,preservation,6,50424,25.26,53.68,21.05
23,low,preservation,3,26431,33.68,45.26,21.05
29,low,preservation,6,28441,27.37,51.58,21.05
22,low,income,6,29387,43.0,47.0,10.0
27,low,wealth,4,17909,61.86,27.84,10.31
22,medium,preservation,7,31842,58.0,27.0,15.0
27,low,wealth,7,24241,63.0,27.0,10.0
20,medium,wealth,3,14581,85.0,10.0,5.0
18,low,short_term,8,36043,33.33,44.44,22.22
25,high,income,4,31290,66.67,27.78,5.56
28,high,preservation,6,32549,68.18,26.14,5.68
23,low,preservation,5,18207,33.68,45.26,21.05
22,low,retirement,3,15445,53.0,32.0,15.0
31,low,income,3,31889,34.0,56.0,10.0
29,high,short_term,3,29646,66.0,24.0,10.0
29,high,preservation,6,26946,67.42,26.97,5.62
23,medium,retirement,5,27078,72.29,21.69,6.02
23,high,wealth,5,38413,82.58,9.71,7.71
18,high,retirement,5,33257,83.22,9.79,6.99
25,low,wealth,8,29127,65.0,25.0,10.0
22,high,wealth,3,31081,85.0,10.0,5.0
25,high,income,3,51426,73.43,21.6,4.97
25,medium,retirement,7,30214,75.0,20.0,5.0
26,medium,short_term,9,32945,49.0,31.0,20.0
30,medium,preservation,5,31197,50.0,35.0,15.0
28,high,preservation,5,16031,68.18,26.14,5.68
32,low,preservation,3,37992,24.21,54.74,21.05
18,medium,short_term,3,31283,55.0,25.0,20.0
29,medium,preservation,5,63885,51.0,34.0,15.0
28,low,wealth,5,21898,61.22,28.57,10.2
18,medium,short_term,5,21878,55.0,25.0,20.0
30,low,short_term,8,28792,22.22,55.56,22.22
29,low,short_term,6,37162,23.33,54.44,22.22
27,high,short_term,5,16505,65.22,23.91,10.87
26,low,wealth,3,25745,64.0,26.0,10.0
20,low,wealth,4,15776,66.67,22.22,11.11
30,low,short_term,5,26244,22.22,55.56,22.22
27,low,retirement,3,29101,48.0,37.0,15.0
24,high,wealth,7,24190,85.0,10.0,5.0
24,low,income,4,23164,41.0,49.0,10.0
20,low,retirement,5,17056,55.0,30.0,15.0
34,high,retirement,5,27237,71.43,22.62,5.95
18,medium,wealth,5,29122,83.22,9.79,6.99
30,medium,income,6,35031,57.01,38.0,4.99
23,low,wealth,3,16973,67.0,23.0,10.0
21,high,retirement,4,25516,83.22,9.85,6.93
27,low,short_term,4,21982,25.56,52.22,22.22
19,high,preservation,5,23801,75.0,18.75,6.25
19,high,wealth,7,47965,85.0,10.0,5.0
32,low,wealth,4,20069,58.0,32.0,10.0
20,low,income,7,29401,45.0,45.0,10.0
22,high,retirement,6,16545,83.1,9.97,6.93
30,medium,retirement,3,26992,70.0,25.0,5.0
26,medium,wealth,3,14255,84.56,10.45,4.99
28,medium,short_term,5,23683,47.0,33.0,20.0
24,high,retirement,3,12240,85.0,10.0,5.0
21,medium,retirement,6,14190,74.07,19.75,6.17
26,low,short_term,5,25605,26.67,51.11,22.22
24,medium,preservation,3,42857,56.0,29.0,15.0
19,medium,retirement,5,32111,75.0,18.75,6.25
30,medium,retirement,3,26339,70.0,25.0,5.0
23,medium,short_term,7,22629,52.0,28.0,20.0
20,low,income,3,34453,45.0,45.0,10.0
20,low,retirement,7,22200,55.0,30.0,15.0
26,medium,short_term,7,38825,49.0,31.0,20.0
23,medium,short_term,4,26334,52.0,28.0,20.0
26,medium,retirement,5,16156,69.77,24.42,5.81
22,low,wealth,4,49289,65.22,23.91,10.87
25,high,short_term,5,23714,66.67,22.22,11.11
23,high,short_term,4,24237,68.18,20.45,11.36
20,high,short_term,4,23894,70.59,17.65,11.76
22,medium,income,6,14591,61.86,32.99,5.15
22,low,retirement,5,19599,53.0,32.0,15.0
21,medium,preservation,3,33230,59.0,26.0,15.0
22,low,retirement,5,12054,53.0,32.0,15.0
27,high,retirement,7,7732,84.16,10.86,4.98
27,low,short_term,8,20301,25.56,52.22,22.22
26,low,income,10,28294,39.0,51.0,10.0
23,high,short_term,4,28609,68.18,20.45,11.36
21,low,income,4,17740,44.0,46.0,10.0
22,high,short_term,4,19257,68.97,19.54,11.49
20,high,wealth,7,29199,85.0,10.0,5.0
20,high,short_term,9,17506,75.0,15.0,10.0
23,high,wealth,3,25610,85.0,10.0,5.0
22,low,preservation,5,24092,34.74,44.21,21.05
26,low,preservation,7,16297,30.53,48.42,21.05
25,low,wealth,9,21798,65.0,25.0,10.0
23,low,retirement,3,20533,52.0,33.0,15.0
